epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
3 -- 26 -- 570.5518 -- 2.6654e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0545e-01 2.3052e-01 -4.8534e-01 5.0000e+00
3 -- 27 -- 568.1497 -- 2.7078e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0159e+00 2.3228e-01 -5.2114e-01 5.0000e+00
3 -- 28 -- 552.4327 -- 2.6374e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7399e-01 1.9971e-01 -4.2579e-01 5.0000e+00
3 -- 29 -- 568.1957 -- 2.7947e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0597e+00 2.0765e-01 -4.9204e-01 5.0000e+00
3 -- 30 -- 564.6094 -- 3.0738e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0998e+00 1.6510e-01 -5.5997e-01 5.0000e+00
3 -- 31 -- 572.6861 -- 2.5738e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.3733e-01 1.5280e-01 -6.3742e-01 5.0000e+00
3 -- 32 -- 581.6852 -- 2.2193e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.6227e-01 1.6568e-01 -6.3977e-01 5.0000e+00
4 -- 0 -- 568.1292 -- 2.4065e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0844e+00 2.1529e-01 -6.3436e-01 5.0000e+00
4 -- 1 -- 569.3817 -- 3.0853e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2821e+00 3.3956e-01 -6.0896e-01 5.0000e+00
4 -- 2 -- 567.9844 -- 3.4398e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1149e+00 3.0948e-01 -6.6614e-01 5.0000e+00
4 -- 3 -- 565.8229 -- 3.3205e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6534e-01 2.5927e-01 -5.3688e-01 5.0000e+00
4 -- 4 -- 549.6968 -- 3.0162e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0836e-01 1.0991e-01 -6.1957e-01 5.0000e+00
4 -- 5 -- 542.8973 -- 2.9682e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8408e-01 1.2755e-01 -5.9329e-01 5.0000e+00
4 -- 6 -- 557.8831 -- 3.3024e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1126e+00 2.4034e-01 -9.7071e-01 5.0000e+00
